EVENT_ID,EVENT_YEAR,EVENT_DATE,EVENT_COUNTRY,EVENT_REGION,EVENT_CITY,ATTACK_SUCCESS_FLG,ATTACK_SUICIDE_FLG,TARGET_1_TYPE,TARGET_1_SUBTYPE,TARGET_1_GROUP_NAME,TARGET_1_NAME,TARGET_1_NATIONALITY,TARGET_2_TYPE,TARGET_2_SUBTYPE,TARGET_2_GROUP_NAME,TARGET_2_NAME,TARGET_2_NATIONALITY,TARGET_3_TYPE,TARGET_3_SUBTYPE,TARGET_3_GROUP_NAME,TARGET_3_NAME,TARGET_3_NATIONALITY,PERP_1_GROUP_NAME,PERP_1_SUBGROUP_NAME,PERP_2_GROUP_NAME,PERP_2_SUBGROUP_NAME,PERP_3_GROUP_NAME,PERP_3_SUBGROUP_NAME,PERP_TOTAL,PERP_TOTAL_GROUP,PERP_CUSTODY_TOTAL,PERP_CUSTODY_TOTAL_GROUP,PERP_CLAIMED_RESPONSIBILITY_FLG,PERP_CLAIM_MODE,WEAPON_1_TYPE,WEAPON_1_SUBTYPE,WEAPON_2_TYPE,WEAPON_2_SUBTYPE,WEAPON_3_TYPE,WEAPON_3_SUBTYPE,WEAPON_4_TYPE,WEAPON_4_SUBTYPE,WEAPON_DETAIL,KILLED_TOTAL,KILLED_TOTAL_GROUP,KILLED_US_TOTAL,KILLED_US_TOTAL_GROUP,KILLED_PERP_TOTAL,KILLED_PERP_TOTAL_GROUP,WOUNDED_TOTAL,WOUNDED_TOTAL_GROUP,WOUNDED_US_TOTAL,WOUNDED_US_TOTAL_GROUP,WOUNDED_PERP_TOTAL,WOUNDED_PERP_TOTAL_GROUP,PROPERTY_DAMAGE_RANGE,PROPERTY_DAMAGE_VALUE,PROPERTY_DAMAGE_DETAIL,HOSTAGE_FLG,HOSTAGE_TOTAL,HOSTAGE_TOTAL_GROUP,HOSTAGE_US_TOTAL,HOSTAGE_US_TOTAL_GROUP,HOSTAGE_RELEASED_TOTAL,HOSTAGE_RELEASED_TOTAL_GROUP,HOSTAGE_OUTCOME_DETAIL,DIVERSION_DESTINATION_COUNTRY,RESOLUTION_DESTINATION_COUNTRY,RANSOM_FLG,RANSOM_DEMANDED,RANSOM_DEMANDED_US,RANSOM_PAID,RANSOM_PAID_US,PERP_COUNTRY_ATTACK_COUNTRY_DIFFERENCE_FLG,PERP_NATIONALITY_TARGET_NATIONALITY_DIFFERENCE_FLG,TARGET_NATIONALITY_ATTACK_COUNTRY_DIFFERENCE_FLG,NATIONALITY_OR_COUNTRY_DIFFERENCE_FLG,ETL_TIMESTAMP
2.01E+11,2013,00:00.0,Somalia,Sub-Saharan Africa,Buuslaey,0,0,Military,Military Transportation/Vehicle (excluding convoys),Somali National Army (SNA),Boat,Somalia,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Al-Shabaab,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0,0,0,2,0,0,0,0,0,0,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0x0000000000000B12
2.01E+11,2013,00:00.0,Syria,Middle East & North Africa,Golan Heights district,1,0,Government (Diplomatic),"International Organization (peacekeeper, aid agency, compound)",United Nations Disengagement Observer Force (UNDOF),Peacekeepers,International,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yarmouk Martyrs Brigade,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,1,Personal claim,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,Minor (likely < $1 million),-99,At least one patrol vehicle was stolen in this attack.,1,4,0,0,0,4,0,Hostage(s) released by perpetrators,NULL,NULL,0,NULL,NULL,NULL,NULL,0,1,1,1,0x0000000000000B13
2.01E+11,2013,00:00.0,Philippines,Southeast Asia,New Israel,1,0,Private Citizens & Property,Vehicles/Transportation,Not Applicable,Vehicles,Philippines,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,New People's Army (NPA),NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,1,Personal claim,Firearms,Unknown Gun Type,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,Minor (likely < $1 million),-99,Six vehicles were stolen during this attack.,1,6,10,0,0,6,10,Hostage(s) released by perpetrators,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0x0000000000000B14
2.01E+11,2013,00:00.0,Sudan,Sub-Saharan Africa,Tabit,1,0,Business,Construction,Unknown,Construction Employees,Sudan,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,Firearms,Unknown Gun Type,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,Minor (likely < $1 million),-99,Several vehicles were stolen in this attack.,1,5,10,0,0,5,10,Successful Rescue,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0x0000000000000B15
2.01E+11,2013,00:00.0,Iraq,Middle East & North Africa,Tuz Khormato,1,0,Other,Ambulance,Unknown,Ambulance,Iraq,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,NULL,NULL,NULL,1,NULL,NULL,0,0,NULL,NULL,Unknown,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0x0000000000000B16
2.01E+11,2013,00:00.0,Kenya,Sub-Saharan Africa,Hullugo,1,0,Transportation,Bus (excluding tourists),Unknown,Bus,Kenya,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Al-Shabaab,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,Firearms,Unknown Gun Type,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,Minor (likely < $1 million),-99,The victim's ID vehicleds and cell phones were stolen in this attack.,1,40,40,0,0,40,40,Hostage(s) released by perpetrators,NULL,NULL,0,NULL,NULL,NULL,NULL,1,1,0,1,0x0000000000000B17
2.01E+11,2013,00:00.0,Libya,Middle East & North Africa,Tripoli,1,0,Government (Diplomatic),"Diplomatic Personnel (outside of embassy, consulate)",Egyptian Ministry of Foreign Affairs,Consul,Egypt,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,Firearms,Unknown Gun Type,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,0x0000000000000B18
2.01E+11,2013,00:00.0,Sudan,Sub-Saharan Africa,Mershing,1,0,Military,Military Transportation/Vehicle (excluding convoys),Sudanese Armed Forces (SAF),Vehicles,Sudan,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,0,0,0,0,0,NULL,NULL,0,0,0,0,Unknown,-99,"Two military vehicles were damaged, and one military vehicle was stolen in this attack.",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0x0000000000000B19
2.01E+11,2013,00:00.0,India,South Asia,Kathua,1,0,Police,"Police Building (headquarters, station, school)",Indian Police Service (IPS),Hiranagar Police Station,India,Private Citizens & Property,Unnamed Civilian/Unspecified,Not Applicable,Civilians,India,NULL,NULL,NULL,NULL,NULL,Al-Shuda Brigade,NULL,Lashkar-e-Taiba (LeT),NULL,Jaish-e-Mohammad (JeM),NULL,3,0,0,0,1,"Posted to website, blog, etc.",Firearms,Unknown Gun Type,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,10,0,0,0,0,3,0,0,0,0,0,Minor (likely < $1 million),-99,A truck was stolen in this attack.,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,1,0x0000000000000B1A
2.01E+11,2013,00:00.0,Pakistan,South Asia,Quetta,1,0,Police,Police Patrol (including vehicles and convoys),Pakistani Police,Police Mobile Van,Pakistan,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,Firearms,Unknown Gun Type,NULL,NULL,NULL,NULL,NULL,NULL,Unknown firearms were used in the attack.,0,0,0,0,0,0,1,0,0,0,0,0,Minor (likely < $1 million),-99,A police vehicle was stolen in this attack.,1,1,0,0,0,1,0,Hostage(s) released by perpetrators,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0x0000000000000B1B
2.01E+11,2013,00:00.0,United Kingdom,Western Europe,Londonderry,1,0,Police,"Police Building (headquarters, station, school)",Police Service of Northern Ireland (PSNI),Police Station,Northern Ireland,Business,Restaurant/Bar/Café,Unknown,Pizza Delivery Van,Northern Ireland,NULL,NULL,NULL,NULL,NULL,Dissident Republicans,NULL,NULL,NULL,NULL,NULL,2,0,0,0,0,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,1,1,0,0,0,1,0,Hostage(s) escaped (not during rescue attempt),NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,1,0x0000000000000B1C
2.01E+11,2013,00:00.0,United Kingdom,Western Europe,Belfast,1,0,Business,Retail/Grocery/Bakery,Victoria Square Shopping Complex,Shopping Mall,Northern Ireland,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Oglaigh na hEireann,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,1,Unknown,Explosives,Vehicle,NULL,NULL,NULL,NULL,NULL,NULL,A 60kg beer keg bomb in a car was used in the attack.,0,0,0,0,0,0,0,0,0,0,0,0,Minor (likely < $1 million),-99,A vehicle was damaged in this attack.,1,1,0,0,0,1,0,Hostage(s) released by perpetrators,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,1,0x0000000000000B1D
2.01E+11,2013,00:00.0,India,South Asia,Simaluguri,1,0,Educational Institution,NULL,Unknown,School Van,India,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,2,0,0,0,0,NULL,Firearms,Unknown Gun Type,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,Minor (likely < $1 million),-99,A bus was damaged in this attack.,1,11,10,0,0,11,10,Hostage(s) released by perpetrators,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0x0000000000000B1E
2.01E+11,2013,00:00.0,Yemen,Middle East & North Africa,Dhi Naim district,1,0,Military,Military Transportation/Vehicle (excluding convoys),Yemeni Army,Water Tanker,Yemen,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,Firearms,Unknown Gun Type,NULL,NULL,NULL,NULL,NULL,NULL,Unknown firearms were used in the attack.,0,0,0,0,0,0,1,0,0,0,0,0,Minor (likely < $1 million),-99,A water carrier was stolen in this attack.,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0x0000000000000B1F
2.01E+11,2014,00:00.0,Yemen,Middle East & North Africa,Marib,1,0,Military,Military Transportation/Vehicle (excluding convoys),Military of Yemen,Vehicle,Yemen,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,Firearms,Unknown Gun Type,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,Unknown,-99,A military vehicle was damaged in this attack.,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0x0000000000000B20
2.01E+11,2014,00:00.0,Iraq,Middle East & North Africa,Fallujah,1,0,Military,Military Barracks/Base/Headquarters/Checkpost,Iraqi Armed Forces,Barracks,Iraq,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Islamic State of Iraq and the Levant (ISIL),NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,1,Video,Firearms,Unknown Gun Type,Incendiary,Arson/Fire,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,Unknown,-99,Six military vehicles were damaged in this attack.,1,5,10,0,0,NULL,NULL,Unknown,NULL,NULL,0,NULL,NULL,NULL,NULL,0,1,0,1,0x0000000000000B21
2.01E+11,2014,00:00.0,Yemen,Middle East & North Africa,Aden,1,0,Journalists & Media,Newspaper Journalist/Staff/Facility,Akhbar El Youm Newspaper,Delivery Vehicle,Yemen,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,Firearms,Unknown Gun Type,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,It is unknown if a bus was damaged in this attack.,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0x0000000000000B22
2.01E+11,2014,00:00.0,Ukraine,Eastern Europe,Kharkiv,0,0,Airports & Aircraft,Aircraft (not at an airport),Pegasus Airlines,Airplane,Turkey,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Anti-Yanukovych extremists,NULL,NULL,NULL,NULL,NULL,1,0,1,0,1,Personal claim,Fake Weapons,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,0x0000000000000B23
2.01E+11,2014,00:00.0,Sudan,Sub-Saharan Africa,Hamra,1,0,Government (General),"Government Personnel (excluding police, military)",Government of Kutum,Local Commissioner: Jamri Abdulah,Sudan,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Janjaweed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,Firearms,Unknown Gun Type,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,Minor (likely < $1 million),-99,A vehicle was stolen in this attack.,1,3,0,0,0,NULL,NULL,Unknown,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0x0000000000000B24
2.01E+11,2014,00:00.0,Yemen,Middle East & North Africa,Rayyan,1,0,Private Citizens & Property,Vehicles/Transportation,Not Applicable,Truck,Yemen,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Al-Qaida in the Arabian Peninsula (AQAP),NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,Firearms,Unknown Gun Type,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,Minor (likely < $1 million),-99,A truck carrying weapons was stolen in this attack.,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,1,0x0000000000000B25
2.01E+11,2014,00:00.0,Philippines,Southeast Asia,Indanan,0,0,Educational Institution,Teacher/Professor/Instructor,Unknown,Public School Teachers,Philippines,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,4,0,0,0,0,NULL,Firearms,Unknown Gun Type,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,Minor (likely < $1 million),-99,A vehicle was damaged in this attack.,1,1,0,0,0,0,0,Hostage(s) killed (not during rescue attempt),NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0x0000000000000B26
2.01E+11,2014,00:00.0,Libya,Middle East & North Africa,As Sidr,1,0,Maritime,Oil Tanker,Unknown,Morning Glory Oil Tanker,North Korea,Maritime,Oil Tanker,Unknown,Crew Members,Pakistan,NULL,NULL,NULL,NULL,NULL,Cyrenaica Self-Defense Force,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,Firearms,Automatic or Semi-Automatic Rifle,NULL,NULL,NULL,NULL,NULL,NULL,Two AK-47 assault rifles were used in the attack.,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,-99,A tanker was stolen in this attack.,1,21,20,0,0,21,20,Successful Rescue,NULL,NULL,0,NULL,NULL,NULL,NULL,0,1,1,1,0x0000000000000B27
2.01E+11,2014,00:00.0,India,South Asia,Hiranagar,1,0,Private Citizens & Property,Vehicles/Transportation,Not Applicable,Vehicle,India,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Lashkar-e-Taiba (LeT),Al-Shohada Brigade,NULL,NULL,NULL,NULL,3,0,0,0,1,Unknown,Firearms,Unknown Gun Type,Melee,Knife or Other Sharp Object,NULL,NULL,NULL,NULL,NULL,2,0,0,0,0,0,3,0,0,0,0,0,Minor (likely < $1 million),-99,A vehicle was stolen in this attack.,1,1,0,0,0,0,0,Hostage(s) killed (not during rescue attempt),NULL,NULL,0,NULL,NULL,NULL,NULL,1,1,0,1,0x0000000000000B28
2.01E+11,2014,00:00.0,Somalia,Sub-Saharan Africa,Bulobarde district,1,0,Private Citizens & Property,Laborer (General)/Occupation Identified,Unknown,Khat Traders,Somalia,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Al-Shabaab,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,Firearms,Unknown Gun Type,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,1,2,0,0,0,0,0,Hostage(s) killed (not during rescue attempt),NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0x0000000000000B29
2.01E+11,2014,00:00.0,Yemen,Middle East & North Africa,Amran,1,0,Military,Military Checkpoint,Military of Yemen,Checkpoint,Yemen,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Houthi extremists (Ansar Allah),NULL,NULL,NULL,NULL,NULL,24,20,0,0,0,NULL,Explosives,Vehicle,Firearms,Unknown Gun Type,NULL,NULL,NULL,NULL,"A hijacked military vehicle, which was exploded by the attackers, was used in the attack.",5,10,0,0,2,0,NULL,NULL,0,0,NULL,NULL,Unknown,-99,At least two military vehicles were stolen in this attack.,1,9,10,0,0,9,10,Hostage(s) released by perpetrators,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0x0000000000000B2A
2.01E+11,2014,00:00.0,Iraq,Middle East & North Africa,Mukhaysah,1,0,Private Citizens & Property,Vehicles/Transportation,Not Applicable,Vehicle,Iraq,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,Minor (likely < $1 million),-99,A vehicle was stolen in this attack.,1,11,10,0,0,NULL,NULL,Unknown,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0x0000000000000B2B
2.01E+11,2014,00:00.0,Libya,Middle East & North Africa,Tripoli,1,0,Private Citizens & Property,Unnamed Civilian/Unspecified,Not Applicable,Civilian,Libya,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,Firearms,Unknown Gun Type,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,1,0,0,0,0,0,NULL,NULL,It is unknown if the vehicle was damaged in this attack.,1,1,0,0,0,1,0,Hostage(s) escaped (not during rescue attempt),NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0x0000000000000B2C
2.01E+11,2014,00:00.0,Nigeria,Sub-Saharan Africa,Soro,1,0,Government (Diplomatic),"International Organization (peacekeeper, aid agency, compound)",United Nations (UN),Hilux Vans,International,Journalists & Media,Television Journalist/Staff/Facility,Bauchi State Television Authority (BATV),Van,Nigeria,NULL,NULL,NULL,NULL,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,20,20,0,0,0,NULL,Firearms,Unknown Gun Type,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,Minor (likely < $1 million),-99,Three vans were stolen in this attack.,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,0x0000000000000B2D
2.01E+11,2014,00:00.0,Kenya,Sub-Saharan Africa,Dadaab,1,0,Government (Diplomatic),"International Organization (peacekeeper, aid agency, compound)",United Nations High Commissioner for Refugees (UNHCR),Aid Workers,International,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Al-Shabaab,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,Firearms,Unknown Gun Type,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,1,0,0,0,0,0,Minor (likely < $1 million),-99,A vehicle was stolen and damaged in this attack.,-9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,1,0x0000000000000B2E
2.01E+11,2014,00:00.0,Yemen,Middle East & North Africa,Sanaa,1,0,Journalists & Media,Newspaper Journalist/Staff/Facility,Al-Thawrah Newspaper,Secretary of Editorial Board: Abd-al-Wasi al-Hamdi,Yemen,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Tribesmen,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,Minor (likely < $1 million),-99,A vehicle was stolen in this attack.,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0x0000000000000B2F
2.01E+11,2014,00:00.0,Yemen,Middle East & North Africa,Qudum,1,0,Business,Gas/Oil/Electric,Unknown,Oil Tankers,Yemen,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Tribesmen,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,Firearms,Unknown Gun Type,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,-99,Four oil tankers were stolen in this attack.,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0x0000000000000B30
2.01E+11,2014,00:00.0,Nigeria,Sub-Saharan Africa,Banki,1,0,Police,Police Patrol (including vehicles and convoys),Nigeria Police Force (NPF),Armored Personnel Carrier (APC),Nigeria,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Boko Haram,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,Firearms,Unknown Gun Type,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,Minor (likely < $1 million),-99,An armored police vehicle was stolen in this attack.,1,5,10,0,0,NULL,NULL,Unknown,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0x0000000000000B31
2.01E+11,2014,00:00.0,Sudan,Sub-Saharan Africa,Kabkabiya,1,0,Transportation,Taxi/Rickshaw,Not Applicable,Rickshaw,Sudan,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Janjaweed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,Firearms,Unknown Gun Type,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,Minor (likely < $1 million),-99,A rickshaw was stolen in this attack.,1,4,0,0,0,NULL,NULL,Unknown,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0x0000000000000B32
2.01E+11,2014,00:00.0,Sudan,Sub-Saharan Africa,Mukjar district,1,0,Transportation,NULL,Unknown,Lorry,Sudan,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Janjaweed,NULL,NULL,NULL,NULL,NULL,7,10,0,0,0,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,Minor (likely < $1 million),-99,A commercial truck was stolen in this attack.,1,NULL,NULL,0,0,NULL,NULL,Unknown,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0x0000000000000B33
2.01E+11,2014,00:00.0,Yemen,Middle East & North Africa,Radmah,1,0,Military,"Military Personnel (soldiers, troops, officers, forces)",Military of Yemen,Soldiers,Yemen,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Al-Qaida in the Arabian Peninsula (AQAP),NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,Firearms,Unknown Gun Type,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,Unknown,-99,A military truck was stolen in this attack.,1,3,0,0,0,NULL,NULL,Unknown,NULL,NULL,0,NULL,NULL,NULL,NULL,0,1,0,1,0x0000000000000B34
2.01E+11,2014,00:00.0,Sudan,Sub-Saharan Africa,Zalingei,1,0,Transportation,NULL,Unknown,Commercial Vehicle,Sudan,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Janjaweed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,Firearms,Unknown Gun Type,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,3,0,0,0,0,0,Minor (likely < $1 million),-99,A commercial vehicle was stolen in this attack.,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0x0000000000000B35
